Vardas                   Pavarde                  Galutinis
VardasNR36742            PavardeNR36742           3.52  
VardasNR36924            PavardeNR36924           3.52  
VardasNR37535            PavardeNR37535           3.52  
VardasNR37761            PavardeNR37761           3.52  
VardasNR37793            PavardeNR37793           3.52  
VardasNR37897            PavardeNR37897           3.52  
VardasNR37966            PavardeNR37966           3.52  
VardasNR38018            PavardeNR38018           3.52  
VardasNR38129            PavardeNR38129           3.52  
VardasNR38141            PavardeNR38141           3.52  
VardasNR38224            PavardeNR38224           3.52  
VardasNR38321            PavardeNR38321           3.52  
VardasNR38450            PavardeNR38450           3.52  
VardasNR38535            PavardeNR38535           3.52  
VardasNR38753            PavardeNR38753           3.52  
VardasNR38902            PavardeNR38902           3.52  
VardasNR39066            PavardeNR39066           3.52  
VardasNR39258            PavardeNR39258           3.52  
VardasNR39390            PavardeNR39390           3.52  
VardasNR39864            PavardeNR39864           3.52  
VardasNR39957            PavardeNR39957           3.52  
VardasNR40051            PavardeNR40051           3.52  
VardasNR40383            PavardeNR40383           3.52  
VardasNR40527            PavardeNR40527           3.52  
VardasNR40542            PavardeNR40542           3.52  
VardasNR40588            PavardeNR40588           3.52  
VardasNR40832            PavardeNR40832           3.52  
VardasNR41272            PavardeNR41272           3.52  
VardasNR41394            PavardeNR41394           3.52  
VardasNR41399            PavardeNR41399           3.52  
VardasNR41502            PavardeNR41502           3.52  
VardasNR41536            PavardeNR41536           3.52  
VardasNR41796            PavardeNR41796           3.52  
VardasNR41814            PavardeNR41814           3.52  
VardasNR41996            PavardeNR41996           3.52  
VardasNR42027            PavardeNR42027           3.52  
VardasNR42368            PavardeNR42368           3.52  
VardasNR42388            PavardeNR42388           3.52  
VardasNR42459            PavardeNR42459           3.52  
VardasNR42566            PavardeNR42566           3.52  
VardasNR42767            PavardeNR42767           3.52  
VardasNR42961            PavardeNR42961           3.52  
VardasNR43347            PavardeNR43347           3.52  
VardasNR43566            PavardeNR43566           3.52  
VardasNR43649            PavardeNR43649           3.52  
VardasNR43788            PavardeNR43788           3.52  
VardasNR43835            PavardeNR43835           3.52  
VardasNR44434            PavardeNR44434           3.52  
VardasNR44461            PavardeNR44461           3.52  
VardasNR45096            PavardeNR45096           3.52  
VardasNR45596            PavardeNR45596           3.52  
VardasNR45793            PavardeNR45793           3.52  
VardasNR46361            PavardeNR46361           3.52  
VardasNR46548            PavardeNR46548           3.52  
VardasNR46654            PavardeNR46654           3.52  
VardasNR46770            PavardeNR46770           3.52  
VardasNR47006            PavardeNR47006           3.52  
VardasNR47138            PavardeNR47138           3.52  
VardasNR47167            PavardeNR47167           3.52  
VardasNR47333            PavardeNR47333           3.52  
VardasNR47381            PavardeNR47381           3.52  
VardasNR47418            PavardeNR47418           3.52  
VardasNR47454            PavardeNR47454           3.52  
VardasNR47456            PavardeNR47456           3.52  
VardasNR47460            PavardeNR47460           3.52  
VardasNR47602            PavardeNR47602           3.52  
VardasNR47627            PavardeNR47627           3.52  
VardasNR47808            PavardeNR47808           3.52  
VardasNR48061            PavardeNR48061           3.52  
VardasNR48094            PavardeNR48094           3.52  
VardasNR48325            PavardeNR48325           3.52  
VardasNR48383            PavardeNR48383           3.52  
VardasNR48468            PavardeNR48468           3.52  
VardasNR48510            PavardeNR48510           3.52  
VardasNR49236            PavardeNR49236           3.52  
VardasNR49579            PavardeNR49579           3.52  
VardasNR49800            PavardeNR49800           3.52  
VardasNR49810            PavardeNR49810           3.52  
VardasNR50098            PavardeNR50098           3.52  
VardasNR50110            PavardeNR50110           3.52  
VardasNR50353            PavardeNR50353           3.52  
VardasNR50458            PavardeNR50458           3.52  
VardasNR50537            PavardeNR50537           3.52  
VardasNR50581            PavardeNR50581           3.52  
VardasNR50626            PavardeNR50626           3.52  
VardasNR50667            PavardeNR50667           3.52  
VardasNR50800            PavardeNR50800           3.52  
VardasNR51153            PavardeNR51153           3.52  
VardasNR51425            PavardeNR51425           3.52  
VardasNR51926            PavardeNR51926           3.52  
VardasNR52101            PavardeNR52101           3.52  
VardasNR52480            PavardeNR52480           3.52  
VardasNR52494            PavardeNR52494           3.52  
VardasNR52514            PavardeNR52514           3.52  
VardasNR52793            PavardeNR52793           3.52  
VardasNR52799            PavardeNR52799           3.52  
VardasNR53007            PavardeNR53007           3.52  
VardasNR53076            PavardeNR53076           3.52  
VardasNR53217            PavardeNR53217           3.52  
VardasNR53437            PavardeNR53437           3.52  
VardasNR53580            PavardeNR53580           3.52  
VardasNR54041            PavardeNR54041           3.52  
VardasNR54158            PavardeNR54158           3.52  
VardasNR54237            PavardeNR54237           3.52  
VardasNR54454            PavardeNR54454           3.52  
VardasNR54873            PavardeNR54873           3.52  
VardasNR55081            PavardeNR55081           3.52  
VardasNR55108            PavardeNR55108           3.52  
VardasNR55212            PavardeNR55212           3.52  
VardasNR55647            PavardeNR55647           3.52  
VardasNR55658            PavardeNR55658           3.52  
VardasNR55787            PavardeNR55787           3.52  
VardasNR55866            PavardeNR55866           3.52  
VardasNR56331            PavardeNR56331           3.52  
VardasNR56784            PavardeNR56784           3.52  
VardasNR56807            PavardeNR56807           3.52  
VardasNR57036            PavardeNR57036           3.52  
VardasNR57236            PavardeNR57236           3.52  
VardasNR57516            PavardeNR57516           3.52  
VardasNR57543            PavardeNR57543           3.52  
VardasNR57581            PavardeNR57581           3.52  
VardasNR58131            PavardeNR58131           3.52  
VardasNR58156            PavardeNR58156           3.52  
VardasNR58793            PavardeNR58793           3.52  
VardasNR59182            PavardeNR59182           3.52  
VardasNR59297            PavardeNR59297           3.52  
VardasNR59522            PavardeNR59522           3.52  
VardasNR59629            PavardeNR59629           3.52  
VardasNR59796            PavardeNR59796           3.52  
VardasNR59815            PavardeNR59815           3.52  
VardasNR60122            PavardeNR60122           3.52  
VardasNR60261            PavardeNR60261           3.52  
VardasNR60334            PavardeNR60334           3.52  
VardasNR60857            PavardeNR60857           3.52  
VardasNR60861            PavardeNR60861           3.52  
VardasNR61199            PavardeNR61199           3.52  
VardasNR61330            PavardeNR61330           3.52  
VardasNR61393            PavardeNR61393           3.52  
VardasNR61458            PavardeNR61458           3.52  
VardasNR61460            PavardeNR61460           3.52  
VardasNR61515            PavardeNR61515           3.52  
VardasNR61718            PavardeNR61718           3.52  
VardasNR61967            PavardeNR61967           3.52  
VardasNR62181            PavardeNR62181           3.52  
VardasNR63086            PavardeNR63086           3.52  
VardasNR63179            PavardeNR63179           3.52  
VardasNR63212            PavardeNR63212           3.52  
VardasNR63254            PavardeNR63254           3.52  
VardasNR63270            PavardeNR63270           3.52  
VardasNR63436            PavardeNR63436           3.52  
VardasNR63645            PavardeNR63645           3.52  
VardasNR63748            PavardeNR63748           3.52  
VardasNR63749            PavardeNR63749           3.52  
VardasNR63867            PavardeNR63867           3.52  
VardasNR64337            PavardeNR64337           3.52  
VardasNR64448            PavardeNR64448           3.52  
VardasNR64566            PavardeNR64566           3.52  
VardasNR64744            PavardeNR64744           3.52  
VardasNR64862            PavardeNR64862           3.52  
VardasNR65194            PavardeNR65194           3.52  
VardasNR65326            PavardeNR65326           3.52  
VardasNR66069            PavardeNR66069           3.52  
VardasNR66137            PavardeNR66137           3.52  
VardasNR66335            PavardeNR66335           3.52  
VardasNR66557            PavardeNR66557           3.52  
VardasNR66624            PavardeNR66624           3.52  
VardasNR66641            PavardeNR66641           3.52  
VardasNR67124            PavardeNR67124           3.52  
VardasNR67145            PavardeNR67145           3.52  
VardasNR67299            PavardeNR67299           3.52  
VardasNR67661            PavardeNR67661           3.52  
VardasNR68055            PavardeNR68055           3.52  
VardasNR68196            PavardeNR68196           3.52  
VardasNR68210            PavardeNR68210           3.52  
VardasNR68444            PavardeNR68444           3.52  
VardasNR68485            PavardeNR68485           3.52  
VardasNR68577            PavardeNR68577           3.52  
VardasNR68825            PavardeNR68825           3.52  
VardasNR69225            PavardeNR69225           3.52  
VardasNR69232            PavardeNR69232           3.52  
VardasNR69241            PavardeNR69241           3.52  
VardasNR69326            PavardeNR69326           3.52  
VardasNR69465            PavardeNR69465           3.52  
VardasNR69712            PavardeNR69712           3.52  
VardasNR69726            PavardeNR69726           3.52  
VardasNR69899            PavardeNR69899           3.52  
VardasNR69958            PavardeNR69958           3.52  
VardasNR69995            PavardeNR69995           3.52  
VardasNR70004            PavardeNR70004           3.52  
VardasNR70383            PavardeNR70383           3.52  
VardasNR70448            PavardeNR70448           3.52  
VardasNR70665            PavardeNR70665           3.52  
VardasNR70945            PavardeNR70945           3.52  
VardasNR71079            PavardeNR71079           3.52  
VardasNR71171            PavardeNR71171           3.52  
VardasNR71215            PavardeNR71215           3.52  
VardasNR71335            PavardeNR71335           3.52  
VardasNR71476            PavardeNR71476           3.52  
VardasNR71686            PavardeNR71686           3.52  
VardasNR71815            PavardeNR71815           3.52  
VardasNR71884            PavardeNR71884           3.52  
VardasNR71994            PavardeNR71994           3.52  
VardasNR72203            PavardeNR72203           3.52  
VardasNR72433            PavardeNR72433           3.52  
VardasNR72462            PavardeNR72462           3.52  
VardasNR72596            PavardeNR72596           3.52  
VardasNR72602            PavardeNR72602           3.52  
VardasNR72619            PavardeNR72619           3.52  
VardasNR72668            PavardeNR72668           3.52  
VardasNR72708            PavardeNR72708           3.52  
VardasNR72755            PavardeNR72755           3.52  
VardasNR72803            PavardeNR72803           3.52  
VardasNR72970            PavardeNR72970           3.52  
VardasNR73118            PavardeNR73118           3.52  
VardasNR73587            PavardeNR73587           3.52  
VardasNR73645            PavardeNR73645           3.52  
VardasNR73736            PavardeNR73736           3.52  
VardasNR73747            PavardeNR73747           3.52  
VardasNR74233            PavardeNR74233           3.52  
VardasNR74286            PavardeNR74286           3.52  
VardasNR74338            PavardeNR74338           3.52  
VardasNR74527            PavardeNR74527           3.52  
VardasNR74750            PavardeNR74750           3.52  
VardasNR74830            PavardeNR74830           3.52  
VardasNR74865            PavardeNR74865           3.52  
VardasNR75039            PavardeNR75039           3.52  
VardasNR75165            PavardeNR75165           3.52  
VardasNR75284            PavardeNR75284           3.52  
VardasNR75316            PavardeNR75316           3.52  
VardasNR75624            PavardeNR75624           3.52  
VardasNR75673            PavardeNR75673           3.52  
VardasNR75978            PavardeNR75978           3.52  
VardasNR76406            PavardeNR76406           3.52  
VardasNR76545            PavardeNR76545           3.52  
VardasNR77236            PavardeNR77236           3.52  
VardasNR77268            PavardeNR77268           3.52  
VardasNR77600            PavardeNR77600           3.52  
VardasNR77628            PavardeNR77628           3.52  
VardasNR77642            PavardeNR77642           3.52  
VardasNR77762            PavardeNR77762           3.52  
VardasNR77832            PavardeNR77832           3.52  
VardasNR77892            PavardeNR77892           3.52  
VardasNR78173            PavardeNR78173           3.52  
VardasNR78309            PavardeNR78309           3.52  
VardasNR78355            PavardeNR78355           3.52  
VardasNR78524            PavardeNR78524           3.52  
VardasNR78550            PavardeNR78550           3.52  
VardasNR78648            PavardeNR78648           3.52  
VardasNR79030            PavardeNR79030           3.52  
VardasNR79511            PavardeNR79511           3.52  
VardasNR79788            PavardeNR79788           3.52  
VardasNR79862            PavardeNR79862           3.52  
VardasNR80014            PavardeNR80014           3.52  
VardasNR80016            PavardeNR80016           3.52  
VardasNR80559            PavardeNR80559           3.52  
VardasNR80667            PavardeNR80667           3.52  
VardasNR80695            PavardeNR80695           3.52  
VardasNR81022            PavardeNR81022           3.52  
VardasNR81073            PavardeNR81073           3.52  
VardasNR81115            PavardeNR81115           3.52  
VardasNR81286            PavardeNR81286           3.52  
VardasNR81387            PavardeNR81387           3.52  
VardasNR81479            PavardeNR81479           3.52  
VardasNR82234            PavardeNR82234           3.52  
VardasNR82787            PavardeNR82787           3.52  
VardasNR82896            PavardeNR82896           3.52  
VardasNR82966            PavardeNR82966           3.52  
VardasNR83278            PavardeNR83278           3.52  
VardasNR83339            PavardeNR83339           3.52  
VardasNR83604            PavardeNR83604           3.52  
VardasNR83832            PavardeNR83832           3.52  
VardasNR83850            PavardeNR83850           3.52  
VardasNR83851            PavardeNR83851           3.52  
VardasNR83885            PavardeNR83885           3.52  
VardasNR83972            PavardeNR83972           3.52  
VardasNR83974            PavardeNR83974           3.52  
VardasNR84521            PavardeNR84521           3.52  
VardasNR84666            PavardeNR84666           3.52  
VardasNR84788            PavardeNR84788           3.52  
VardasNR84820            PavardeNR84820           3.52  
VardasNR84997            PavardeNR84997           3.52  
VardasNR85332            PavardeNR85332           3.52  
VardasNR85337            PavardeNR85337           3.52  
VardasNR85382            PavardeNR85382           3.52  
VardasNR85533            PavardeNR85533           3.52  
VardasNR85676            PavardeNR85676           3.52  
VardasNR85943            PavardeNR85943           3.52  
VardasNR85969            PavardeNR85969           3.52  
VardasNR86019            PavardeNR86019           3.52  
VardasNR86210            PavardeNR86210           3.52  
VardasNR86278            PavardeNR86278           3.52  
VardasNR86814            PavardeNR86814           3.52  
VardasNR86890            PavardeNR86890           3.52  
VardasNR86906            PavardeNR86906           3.52  
VardasNR87027            PavardeNR87027           3.52  
VardasNR87134            PavardeNR87134           3.52  
VardasNR87761            PavardeNR87761           3.52  
VardasNR87847            PavardeNR87847           3.52  
VardasNR87869            PavardeNR87869           3.52  
VardasNR87972            PavardeNR87972           3.52  
VardasNR88147            PavardeNR88147           3.52  
VardasNR88456            PavardeNR88456           3.52  
VardasNR88719            PavardeNR88719           3.52  
VardasNR88740            PavardeNR88740           3.52  
VardasNR88827            PavardeNR88827           3.52  
VardasNR89200            PavardeNR89200           3.52  
VardasNR89281            PavardeNR89281           3.52  
VardasNR89319            PavardeNR89319           3.52  
VardasNR89351            PavardeNR89351           3.52  
VardasNR89939            PavardeNR89939           3.52  
VardasNR90054            PavardeNR90054           3.52  
VardasNR90187            PavardeNR90187           3.52  
VardasNR90232            PavardeNR90232           3.52  
VardasNR90450            PavardeNR90450           3.52  
VardasNR90511            PavardeNR90511           3.52  
VardasNR90731            PavardeNR90731           3.52  
VardasNR90749            PavardeNR90749           3.52  
VardasNR90750            PavardeNR90750           3.52  
VardasNR91028            PavardeNR91028           3.52  
VardasNR91186            PavardeNR91186           3.52  
VardasNR91196            PavardeNR91196           3.52  
VardasNR91209            PavardeNR91209           3.52  
VardasNR91569            PavardeNR91569           3.52  
VardasNR92345            PavardeNR92345           3.52  
VardasNR92562            PavardeNR92562           3.52  
VardasNR92563            PavardeNR92563           3.52  
VardasNR92574            PavardeNR92574           3.52  
VardasNR92580            PavardeNR92580           3.52  
VardasNR92689            PavardeNR92689           3.52  
VardasNR92932            PavardeNR92932           3.52  
VardasNR93052            PavardeNR93052           3.52  
VardasNR93318            PavardeNR93318           3.52  
VardasNR93380            PavardeNR93380           3.52  
VardasNR93619            PavardeNR93619           3.52  
VardasNR93781            PavardeNR93781           3.52  
VardasNR93881            PavardeNR93881           3.52  
VardasNR94126            PavardeNR94126           3.52  
VardasNR94183            PavardeNR94183           3.52  
VardasNR94241            PavardeNR94241           3.52  
VardasNR94521            PavardeNR94521           3.52  
VardasNR94598            PavardeNR94598           3.52  
VardasNR94766            PavardeNR94766           3.52  
VardasNR94772            PavardeNR94772           3.52  
VardasNR94851            PavardeNR94851           3.52  
VardasNR94870            PavardeNR94870           3.52  
VardasNR95068            PavardeNR95068           3.52  
VardasNR95105            PavardeNR95105           3.52  
VardasNR95312            PavardeNR95312           3.52  
VardasNR95333            PavardeNR95333           3.52  
VardasNR95423            PavardeNR95423           3.52  
VardasNR95771            PavardeNR95771           3.52  
VardasNR96246            PavardeNR96246           3.52  
VardasNR96362            PavardeNR96362           3.52  
VardasNR96633            PavardeNR96633           3.52  
VardasNR97122            PavardeNR97122           3.52  
VardasNR97233            PavardeNR97233           3.52  
VardasNR97565            PavardeNR97565           3.52  
VardasNR97705            PavardeNR97705           3.52  
VardasNR97830            PavardeNR97830           3.52  
VardasNR98003            PavardeNR98003           3.52  
VardasNR98268            PavardeNR98268           3.52  
VardasNR98368            PavardeNR98368           3.52  
VardasNR98377            PavardeNR98377           3.52  
VardasNR98421            PavardeNR98421           3.52  
VardasNR98661            PavardeNR98661           3.52  
VardasNR98732            PavardeNR98732           3.52  
VardasNR98750            PavardeNR98750           3.52  
VardasNR98768            PavardeNR98768           3.52  
VardasNR98872            PavardeNR98872           3.52  
VardasNR98948            PavardeNR98948           3.52  
VardasNR99256            PavardeNR99256           3.52  
VardasNR99433            PavardeNR99433           3.52  
VardasNR85               PavardeNR85              3.52  
VardasNR633              PavardeNR633             3.52  
VardasNR982              PavardeNR982             3.52  
VardasNR1387             PavardeNR1387            3.52  
VardasNR3574             PavardeNR3574            3.52  
VardasNR5330             PavardeNR5330            3.52  
VardasNR5549             PavardeNR5549            3.52  
VardasNR10122            PavardeNR10122           3.52  
VardasNR10151            PavardeNR10151           3.52  
VardasNR10838            PavardeNR10838           3.52  
VardasNR13231            PavardeNR13231           3.52  
VardasNR14324            PavardeNR14324           3.52  
VardasNR14752            PavardeNR14752           3.52  
VardasNR16766            PavardeNR16766           3.52  
VardasNR17826            PavardeNR17826           3.52  
VardasNR18286            PavardeNR18286           3.52  
VardasNR19474            PavardeNR19474           3.52  
VardasNR20168            PavardeNR20168           3.52  
VardasNR25000            PavardeNR25000           3.52  
VardasNR25417            PavardeNR25417           3.52  
VardasNR26029            PavardeNR26029           3.52  
VardasNR27339            PavardeNR27339           3.52  
VardasNR27945            PavardeNR27945           3.52  
VardasNR30093            PavardeNR30093           3.52  
VardasNR33866            PavardeNR33866           3.52  
VardasNR41344            PavardeNR41344           3.52  
VardasNR45385            PavardeNR45385           3.52  
VardasNR45390            PavardeNR45390           3.52  
VardasNR45674            PavardeNR45674           3.52  
VardasNR48014            PavardeNR48014           3.52  
VardasNR48545            PavardeNR48545           3.52  
VardasNR51863            PavardeNR51863           3.52  
VardasNR52177            PavardeNR52177           3.52  
VardasNR55888            PavardeNR55888           3.52  
VardasNR56155            PavardeNR56155           3.52  
VardasNR56637            PavardeNR56637           3.52  
VardasNR57920            PavardeNR57920           3.52  
VardasNR59794            PavardeNR59794           3.52  
VardasNR60668            PavardeNR60668           3.52  
VardasNR62183            PavardeNR62183           3.52  
VardasNR63398            PavardeNR63398           3.52  
VardasNR65672            PavardeNR65672           3.52  
VardasNR66572            PavardeNR66572           3.52  
VardasNR68061            PavardeNR68061           3.52  
VardasNR68113            PavardeNR68113           3.52  
VardasNR68132            PavardeNR68132           3.52  
VardasNR68993            PavardeNR68993           3.52  
VardasNR72975            PavardeNR72975           3.52  
VardasNR74106            PavardeNR74106           3.52  
VardasNR75942            PavardeNR75942           3.52  
VardasNR77043            PavardeNR77043           3.52  
VardasNR77317            PavardeNR77317           3.52  
VardasNR77318            PavardeNR77318           3.52  
VardasNR79031            PavardeNR79031           3.52  
VardasNR84482            PavardeNR84482           3.52  
VardasNR85659            PavardeNR85659           3.52  
VardasNR86038            PavardeNR86038           3.52  
VardasNR86149            PavardeNR86149           3.52  
VardasNR86646            PavardeNR86646           3.52  
VardasNR87280            PavardeNR87280           3.52  
VardasNR87416            PavardeNR87416           3.52  
VardasNR87877            PavardeNR87877           3.52  
VardasNR90457            PavardeNR90457           3.52  
VardasNR92523            PavardeNR92523           3.52  
VardasNR94644            PavardeNR94644           3.52  
VardasNR96636            PavardeNR96636           3.52  
VardasNR96725            PavardeNR96725           3.52  
VardasNR20879            PavardeNR20879           3.56  
VardasNR55179            PavardeNR55179           3.56  
VardasNR60419            PavardeNR60419           3.56  
VardasNR67531            PavardeNR67531           3.56  
VardasNR70498            PavardeNR70498           3.56  
VardasNR163              PavardeNR163             3.56  
VardasNR900              PavardeNR900             3.56  
VardasNR1263             PavardeNR1263            3.56  
VardasNR1543             PavardeNR1543            3.56  
VardasNR1745             PavardeNR1745            3.56  
VardasNR2955             PavardeNR2955            3.56  
VardasNR3203             PavardeNR3203            3.56  
VardasNR3376             PavardeNR3376            3.56  
VardasNR3560             PavardeNR3560            3.56  
VardasNR4360             PavardeNR4360            3.56  
VardasNR5489             PavardeNR5489            3.56  
VardasNR5691             PavardeNR5691            3.56  
VardasNR5832             PavardeNR5832            3.56  
VardasNR6287             PavardeNR6287            3.56  
VardasNR6867             PavardeNR6867            3.56  
VardasNR7164             PavardeNR7164            3.56  
VardasNR7232             PavardeNR7232            3.56  
VardasNR8576             PavardeNR8576            3.56  
VardasNR8647             PavardeNR8647            3.56  
VardasNR9163             PavardeNR9163            3.56  
VardasNR9328             PavardeNR9328            3.56  
VardasNR9949             PavardeNR9949            3.56  
VardasNR10038            PavardeNR10038           3.56  
VardasNR10176            PavardeNR10176           3.56  
VardasNR10338            PavardeNR10338           3.56  
VardasNR10417            PavardeNR10417           3.56  
VardasNR11693            PavardeNR11693           3.56  
VardasNR11821            PavardeNR11821           3.56  
VardasNR11827            PavardeNR11827           3.56  
VardasNR12024            PavardeNR12024           3.56  
VardasNR12886            PavardeNR12886           3.56  
VardasNR13550            PavardeNR13550           3.56  
VardasNR13782            PavardeNR13782           3.56  
VardasNR15112            PavardeNR15112           3.56  
VardasNR15193            PavardeNR15193           3.56  
VardasNR15416            PavardeNR15416           3.56  
VardasNR16486            PavardeNR16486           3.56  
VardasNR16675            PavardeNR16675           3.56  
VardasNR16947            PavardeNR16947           3.56  
VardasNR16981            PavardeNR16981           3.56  
VardasNR17177            PavardeNR17177           3.56  
VardasNR17558            PavardeNR17558           3.56  
VardasNR17765            PavardeNR17765           3.56  
VardasNR17774            PavardeNR17774           3.56  
VardasNR19480            PavardeNR19480           3.56  
VardasNR20296            PavardeNR20296           3.56  
VardasNR20458            PavardeNR20458           3.56  
VardasNR20478            PavardeNR20478           3.56  
VardasNR20482            PavardeNR20482           3.56  
VardasNR20942            PavardeNR20942           3.56  
VardasNR21954            PavardeNR21954           3.56  
VardasNR22284            PavardeNR22284           3.56  
VardasNR22956            PavardeNR22956           3.56  
VardasNR23228            PavardeNR23228           3.56  
VardasNR23331            PavardeNR23331           3.56  
VardasNR24116            PavardeNR24116           3.56  
VardasNR24509            PavardeNR24509           3.56  
VardasNR24552            PavardeNR24552           3.56  
VardasNR24916            PavardeNR24916           3.56  
VardasNR26061            PavardeNR26061           3.56  
VardasNR26699            PavardeNR26699           3.56  
VardasNR26932            PavardeNR26932           3.56  
VardasNR26960            PavardeNR26960           3.56  
VardasNR28411            PavardeNR28411           3.56  
VardasNR28728            PavardeNR28728           3.56  
VardasNR28765            PavardeNR28765           3.56  
VardasNR28810            PavardeNR28810           3.56  
VardasNR29262            PavardeNR29262           3.56  
VardasNR29383            PavardeNR29383           3.56  
VardasNR29530            PavardeNR29530           3.56  
VardasNR29786            PavardeNR29786           3.56  
VardasNR30487            PavardeNR30487           3.56  
VardasNR31004            PavardeNR31004           3.56  
VardasNR31332            PavardeNR31332           3.56  
VardasNR32020            PavardeNR32020           3.56  
VardasNR32249            PavardeNR32249           3.56  
VardasNR32568            PavardeNR32568           3.56  
VardasNR32615            PavardeNR32615           3.56  
VardasNR32619            PavardeNR32619           3.56  
VardasNR32808            PavardeNR32808           3.56  
VardasNR32831            PavardeNR32831           3.56  
VardasNR33064            PavardeNR33064           3.56  
VardasNR33532            PavardeNR33532           3.56  
VardasNR33603            PavardeNR33603           3.56  
VardasNR34659            PavardeNR34659           3.56  
VardasNR34757            PavardeNR34757           3.56  
VardasNR35291            PavardeNR35291           3.56  
VardasNR35378            PavardeNR35378           3.56  
VardasNR35783            PavardeNR35783           3.56  
VardasNR35930            PavardeNR35930           3.56  
VardasNR36946            PavardeNR36946           3.56  
VardasNR37608            PavardeNR37608           3.56  
VardasNR37773            PavardeNR37773           3.56  
VardasNR37862            PavardeNR37862           3.56  
VardasNR37910            PavardeNR37910           3.56  
VardasNR37943            PavardeNR37943           3.56  
VardasNR38132            PavardeNR38132           3.56  
VardasNR38140            PavardeNR38140           3.56  
VardasNR38250            PavardeNR38250           3.56  
VardasNR38550            PavardeNR38550           3.56  
VardasNR38909            PavardeNR38909           3.56  
VardasNR39341            PavardeNR39341           3.56  
VardasNR39518            PavardeNR39518           3.56  
VardasNR39898            PavardeNR39898           3.56  
VardasNR40692            PavardeNR40692           3.56  
VardasNR41139            PavardeNR41139           3.56  
VardasNR42184            PavardeNR42184           3.56  
VardasNR42722            PavardeNR42722           3.56  
VardasNR43698            PavardeNR43698           3.56  
VardasNR44342            PavardeNR44342           3.56  
VardasNR44571            PavardeNR44571           3.56  
VardasNR44709            PavardeNR44709           3.56  
VardasNR45759            PavardeNR45759           3.56  
VardasNR46155            PavardeNR46155           3.56  
VardasNR46201            PavardeNR46201           3.56  
VardasNR46237            PavardeNR46237           3.56  
VardasNR47411            PavardeNR47411           3.56  
VardasNR47510            PavardeNR47510           3.56  
VardasNR47584            PavardeNR47584           3.56  
VardasNR48684            PavardeNR48684           3.56  
VardasNR48713            PavardeNR48713           3.56  
VardasNR48876            PavardeNR48876           3.56  
VardasNR48887            PavardeNR48887           3.56  
VardasNR49382            PavardeNR49382           3.56  
VardasNR49984            PavardeNR49984           3.56  
VardasNR50141            PavardeNR50141           3.56  
VardasNR50229            PavardeNR50229           3.56  
VardasNR50249            PavardeNR50249           3.56  
VardasNR50357            PavardeNR50357           3.56  
VardasNR50587            PavardeNR50587           3.56  
VardasNR51182            PavardeNR51182           3.56  
VardasNR51377            PavardeNR51377           3.56  
VardasNR51853            PavardeNR51853           3.56  
VardasNR53183            PavardeNR53183           3.56  
VardasNR53736            PavardeNR53736           3.56  
VardasNR54901            PavardeNR54901           3.56  
VardasNR54984            PavardeNR54984           3.56  
VardasNR55832            PavardeNR55832           3.56  
VardasNR55931            PavardeNR55931           3.56  
VardasNR56390            PavardeNR56390           3.56  
VardasNR56401            PavardeNR56401           3.56  
VardasNR56623            PavardeNR56623           3.56  
VardasNR56866            PavardeNR56866           3.56  
VardasNR56992            PavardeNR56992           3.56  
VardasNR57449            PavardeNR57449           3.56  
VardasNR58017            PavardeNR58017           3.56  
VardasNR58174            PavardeNR58174           3.56  
VardasNR58615            PavardeNR58615           3.56  
VardasNR58798            PavardeNR58798           3.56  
VardasNR59589            PavardeNR59589           3.56  
VardasNR59743            PavardeNR59743           3.56  
VardasNR60148            PavardeNR60148           3.56  
VardasNR60431            PavardeNR60431           3.56  
VardasNR60473            PavardeNR60473           3.56  
VardasNR61443            PavardeNR61443           3.56  
VardasNR62918            PavardeNR62918           3.56  
VardasNR63209            PavardeNR63209           3.56  
VardasNR63321            PavardeNR63321           3.56  
VardasNR63598            PavardeNR63598           3.56  
VardasNR63677            PavardeNR63677           3.56  
VardasNR64174            PavardeNR64174           3.56  
VardasNR64255            PavardeNR64255           3.56  
VardasNR64602            PavardeNR64602           3.56  
VardasNR64624            PavardeNR64624           3.56  
VardasNR64951            PavardeNR64951           3.56  
VardasNR66475            PavardeNR66475           3.56  
VardasNR67831            PavardeNR67831           3.56  
VardasNR68031            PavardeNR68031           3.56  
VardasNR68849            PavardeNR68849           3.56  
VardasNR69011            PavardeNR69011           3.56  
VardasNR69222            PavardeNR69222           3.56  
VardasNR69613            PavardeNR69613           3.56  
VardasNR69842            PavardeNR69842           3.56  
VardasNR70233            PavardeNR70233           3.56  
VardasNR70595            PavardeNR70595           3.56  
VardasNR71398            PavardeNR71398           3.56  
VardasNR72656            PavardeNR72656           3.56  
VardasNR72844            PavardeNR72844           3.56  
VardasNR73262            PavardeNR73262           3.56  
VardasNR74191            PavardeNR74191           3.56  
VardasNR74443            PavardeNR74443           3.56  
VardasNR75441            PavardeNR75441           3.56  
VardasNR75460            PavardeNR75460           3.56  
VardasNR75813            PavardeNR75813           3.56  
VardasNR75822            PavardeNR75822           3.56  
VardasNR75915            PavardeNR75915           3.56  
VardasNR75924            PavardeNR75924           3.56  
VardasNR76499            PavardeNR76499           3.56  
VardasNR76711            PavardeNR76711           3.56  
VardasNR76971            PavardeNR76971           3.56  
VardasNR77391            PavardeNR77391           3.56  
